"","term","taxon","rank","formula","estimate","std.error","statistic","p.value","p.adj.BY.rank","avg_abundance","prevalence"
"154","studyBEECH children","Capnocytophaga","Genus","`Capnocytophaga`~study",-7.26359477565438,0.857244854327166,-8.47318562367508,5.84662703615444e-14,1.51758631659983e-11,0.00125198367930389,0.5703125
"155","studyBEED","Capnocytophaga","Genus","`Capnocytophaga`~study",-4.98424472189265,1.13367964927814,-4.39651953271484,2.33838693033411e-05,0.00167017498534577,0.00125198367930389,0.5703125
"156","studySEEM","Capnocytophaga","Genus","`Capnocytophaga`~study",-5.88133256730981,0.974654951256125,-6.03427147189886,1.70879544172457e-08,2.07699602184243e-06,0.00125198367930389,0.5703125
"157","studyBEECH children","Limosilactobacillus","Genus","`Limosilactobacillus`~study",0.977351132923581,0.751305770245879,1.300869994122,0.195715181882793,1,0.000515379523671762,0.1640625
"158","studyBEED","Limosilactobacillus","Genus","`Limosilactobacillus`~study",2.24523867059306,0.993578506553419,2.25974963808494,0.0255819637593726,0.729889163471228,0.000515379523671762,0.1640625
"159","studySEEM","Limosilactobacillus","Genus","`Limosilactobacillus`~study",2.16399552528713,0.854206222622569,2.53334085842089,0.0125449411666198,0.403341123222103,0.000515379523671762,0.1640625
"160","studyBEECH children","Bacteroides","Genus","`Bacteroides`~study",0.875014162413097,0.99274442682216,0.881409292031056,0.379801616973768,1,0.00107646631341951,0.390625
"161","studyBEED","Bacteroides","Genus","`Bacteroides`~study",-1.75515790202748,1.31287361824518,-1.33688260441509,0.183708497649805,1,0.00107646631341951,0.390625
"162","studySEEM","Bacteroides","Genus","`Bacteroides`~study",0.361432061005905,1.12871283630344,0.320216134149412,0.749343446237399,1,0.00107646631341951,0.390625
"163","studyBEECH children","Stomatobaculum","Genus","`Stomatobaculum`~study",-4.12269760899283,0.887043702794386,-4.64768262939629,8.44725414376984e-06,0.000670876578959304,0.000455701877694911,0.53125
"164","studyBEED","Stomatobaculum","Genus","`Stomatobaculum`~study",-3.74158910148153,1.17308769927539,-3.18952206539434,0.00180480597039303,0.0768285043268941,0.000455701877694911,0.53125
"165","studySEEM","Stomatobaculum","Genus","`Stomatobaculum`~study",-4.49681172698755,1.00853511402841,-4.45875573833603,1.8230927792399e-05,0.00131984613342267,0.000455701877694911,0.53125
"166","studyBEECH children","Eikenella","Genus","`Eikenella`~study",-5.0315359040985,0.940942588250056,-5.34733571094496,4.13954571521916e-07,4.36177418271081e-05,0.000552653849752368,0.40625
"167","studyBEED","Eikenella","Genus","`Eikenella`~study",-2.39094142823312,1.24436729839042,-1.9214113319482,0.0569748224947004,1,0.000552653849752368,0.40625
"168","studySEEM","Eikenella","Genus","`Eikenella`~study",-4.2222202519322,1.06981610663091,-3.94667852331081,0.000131901881974104,0.00762895472185083,0.000552653849752368,0.40625
"169","studyBEECH children","Johnsonella","Genus","`Johnsonella`~study",-1.7365358312615,0.874061659180105,-1.98674294087035,0.0491555858184313,1,0.00250180303564482,0.8203125
"170","studyBEED","Johnsonella","Genus","`Johnsonella`~study",0.550210958911912,1.15591935049235,0.475994245340348,0.634916043912735,1,0.00250180303564482,0.8203125
"171","studySEEM","Johnsonella","Genus","`Johnsonella`~study",-4.17672216820616,0.993775021830466,-4.2028850358031,4.99928379273939e-05,0.00330456107660645,0.00250180303564482,0.8203125
"172","studyBEECH children","F0058","Genus","`F0058`~study",-2.1260157392347,0.447528421152625,-4.75057144696883,5.50953882981561e-06,0.000458075587021132,2.87113189511593e-05,0.1171875
"173","studyBEED","F0058","Genus","`F0058`~study",-2.22069372652946,0.591842413487006,-3.75217063854146,0.000267947367666245,0.0143863119420118,2.87113189511593e-05,0.1171875
"174","studySEEM","F0058","Genus","`F0058`~study",-2.49811621932332,0.508822875170941,-4.90959888248749,2.81407974046526e-06,0.000253796869260254,2.87113189511593e-05,0.1171875
"175","studyBEECH children","Faecalibacterium","Genus","`Faecalibacterium`~study",-5.52997856244892,0.657001878262744,-8.41699049182537,7.93435813807902e-14,1.87642475621719e-11,0.000785928011329636,0.1796875
"176","studyBEED","Faecalibacterium","Genus","`Faecalibacterium`~study",-3.12563114296816,0.86886454338485,-3.59737448922888,0.000462702697967704,0.0239037853182525,0.000785928011329636,0.1796875
"177","studySEEM","Faecalibacterium","Genus","`Faecalibacterium`~study",-5.43864495166628,0.746986266993641,-7.28078305047685,3.34780903583114e-11,6.45650339819663e-09,0.000785928011329636,0.1796875
"178","studyBEECH children","Dialister","Genus","`Dialister`~study",-6.5641181598278,0.513697762052676,-12.7781716112571,2.24653200566621e-24,1.99233898210775e-21,0.000540488191962214,0.1796875
"179","studyBEED","Dialister","Genus","`Dialister`~study",-6.22082447442528,0.679349308169288,-9.15703364913872,1.37402917318852e-15,4.56959640023849e-13,0.000540488191962214,0.1796875
"180","studySEEM","Dialister","Genus","`Dialister`~study",-6.41484891313037,0.584054911156981,-10.9832976156692,5.11251470504886e-20,2.72042303010431e-17,0.000540488191962214,0.1796875
"181","studyBEECH children","HT002","Genus","`HT002`~study",-2.62978703134386e-15,0.407176372696398,-6.45859437749032e-15,0.999999999999995,1,4.55732748526063e-05,0.0546875
"182","studyBEED","HT002","Genus","`HT002`~study",2.50025287740125,0.538478084835054,4.64318409200836,8.60542629441075e-06,0.000678376022173697,4.55732748526063e-05,0.0546875
"183","studySEEM","HT002","Genus","`HT002`~study",0.548650327831465,0.462944123466963,1.1851329350995,0.238231214125186,1,4.55732748526063e-05,0.0546875
"184","studyBEECH children","Nocardioides","Genus","`Nocardioides`~study",0.854618199871767,0.596634603646744,1.4323979780056,0.154546069789683,1,0.0005604475302982,0.078125
"185","studyBEED","Nocardioides","Genus","`Nocardioides`~study",-0.117474101454905,0.789030700849559,-0.148884069185672,0.88188697296178,1,0.0005604475302982,0.078125
"186","studySEEM","Nocardioides","Genus","`Nocardioides`~study",-0.0118184534809994,0.67835096075491,-0.0174223288013731,0.986127697980648,1,0.0005604475302982,0.078125
"187","studyBEECH children","Novosphingobium","Genus","`Novosphingobium`~study",0.392051840691355,0.289913231131628,1.35230751339304,0.178738071450381,1,7.92534538128388e-06,0.0390625
"188","studyBEED","Novosphingobium","Genus","`Novosphingobium`~study",1.53099019160799e-16,0.383401228402078,3.99318019399359e-16,1,1,7.92534538128388e-06,0.0390625
"189","studySEEM","Novosphingobium","Genus","`Novosphingobium`~study",0.370494888740778,0.329620370108705,1.12400483203934,0.263182234838818,1,7.92534538128388e-06,0.0390625
"190","studyBEECH children","Megasphaera","Genus","`Megasphaera`~study",-7.0131775960457,0.757645500673751,-9.25654226126744,7.92470804416034e-16,2.90815226529041e-13,0.000520836922526907,0.421875
"191","studyBEED","Megasphaera","Genus","`Megasphaera`~study",-6.77359204172622,1.00196260280283,-6.76032421048271,4.80709619939406e-10,7.08610660285737e-08,0.000520836922526907,0.421875
"192","studySEEM","Megasphaera","Genus","`Megasphaera`~study",-6.04541766969019,0.861414256149938,-7.01801441818479,1.29778198174114e-10,2.12481073472298e-08,0.000520836922526907,0.421875
"193","studyBEECH children","Acinetobacter","Genus","`Acinetobacter`~study",-4.79596541720043,0.747542778889642,-6.41564008460369,2.68042001236460e-09,3.61083487776933e-07,0.000628649826537206,0.4375
"194","studyBEED","Acinetobacter","Genus","`Acinetobacter`~study",-3.62178472550333,0.988602067558842,-3.66354152429259,0.000367060353547216,0.0190552866281665,0.000628649826537206,0.4375
"195","studySEEM","Acinetobacter","Genus","`Acinetobacter`~study",-3.5113400102096,0.849927843885879,-4.13133895479376,6.58186544407735e-05,0.00424518795795599,0.000628649826537206,0.4375
"196","studyBEECH children","Macrococcus","Genus","`Macrococcus`~study",3.80040364303335e-16,0.0651691846805425,5.83159611657384e-15,0.999999999999995,1,1.27873365676088e-07,0.0078125
"197","studyBEED","Macrococcus","Genus","`Macrococcus`~study",-1.53099019160799e-17,0.0861842191988044,-1.77641592143035e-16,1,1,1.27873365676088e-07,0.0078125
"198","studySEEM","Macrococcus","Genus","`Macrococcus`~study",0.110256733850288,0.0740948962220008,1.48804761828588,0.139277028300488,1,1.27873365676088e-07,0.0078125
"199","studyBEECH children","Lacticaseibacillus","Genus","`Lacticaseibacillus`~study",6.91699783388811e-16,0.112301929079784,6.15928674651173e-15,0.999999999999995,1,6.35206419757953e-07,0.0078125
"200","studyBEED","Lacticaseibacillus","Genus","`Lacticaseibacillus`~study",1.0716931341256e-16,0.148515807274637,7.21602066333459e-16,0.999999999999999,1,6.35206419757953e-07,0.0078125
"201","studySEEM","Lacticaseibacillus","Genus","`Lacticaseibacillus`~study",0.189998447366181,0.127683042552801,1.48804761828581,0.139277028300508,1,6.35206419757953e-07,0.0078125
"202","studyBEECH children","Stenotrophomonas","Genus","`Stenotrophomonas`~study",0.289373766491464,0.550029538711217,0.526105865458608,0.599754349963655,1,9.51325355707646e-05,0.1875
"203","studyBEED","Stenotrophomonas","Genus","`Stenotrophomonas`~study",-0.757717865116542,0.727396952447345,-1.04168413486911,0.299584870827266,1,9.51325355707646e-05,0.1875
"204","studySEEM","Stenotrophomonas","Genus","`Stenotrophomonas`~study",1.18304605861308,0.625362766000825,1.89177565875663,0.0608531359385235,1,9.51325355707646e-05,0.1875
"205","studyBEECH children","Blautia","Genus","`Blautia`~study",-3.11887929239674,0.522370968923676,-5.97062141263911,2.31527696052656e-08,2.73774067834247e-06,0.000258955037595786,0.109375
"206","studyBEED","Blautia","Genus","`Blautia`~study",-2.61827201680626,0.6908193544157,-3.79009649928065,0.000233814383619335,0.0126309747322312,0.000258955037595786,0.109375
"207","studySEEM","Blautia","Genus","`Blautia`~study",-2.82618828793194,0.593916019074302,-4.75856551627776,5.32830613978285e-06,0.0004536396687852,0.000258955037595786,0.109375
"208","studyBEECH children","Lysobacter","Genus","`Lysobacter`~study",0.029337285749211,0.220546137159788,0.133021081788233,0.894392336346045,1,3.61922679815319e-06,0.0234375
"209","studyBEED","Lysobacter","Genus","`Lysobacter`~study",-0.20781023041719,0.291665404770728,-0.712495301184401,0.477496656484062,1,3.61922679815319e-06,0.0234375
"210","studySEEM","Lysobacter","Genus","`Lysobacter`~study",-0.207810230417176,0.250752609920201,-0.828746031729476,0.408840511768524,1,3.61922679815319e-06,0.0234375
"211","studyBEECH children","Catonella","Genus","`Catonella`~study",-3.79085078133542,0.705160126218524,-5.37587228827607,3.64141798216741e-07,3.95436109889859e-05,0.000145707505919109,0.25
"212","studyBEED","Catonella","Genus","`Catonella`~study",-3.15021191048314,0.932552328008777,-3.37805377335725,0.000975912534710492,0.044007911790803,0.000145707505919109,0.25
"213","studySEEM","Catonella","Genus","`Catonella`~study",-2.81759253533896,0.801740372051246,-3.51434533367724,0.000616142552276301,0.0295365724866515,0.000145707505919109,0.25
"214","studyBEECH children","Scardovia","Genus","`Scardovia`~study",-1.31571999718257,0.446604599701399,-2.94605115590448,0.00384548350986987,0.143092472684002,2.52224837269945e-05,0.1015625
"215","studyBEED","Scardovia","Genus","`Scardovia`~study",-0.777018776786681,0.590620688359657,-1.31559695097155,0.19073662965411,1,2.52224837269945e-05,0.1015625
"216","studySEEM","Scardovia","Genus","`Scardovia`~study",-0.0554435102279087,0.507772525149043,-0.109189661673078,0.913228563125418,1,2.52224837269945e-05,0.1015625
"217","studyBEECH children","Enhydrobacter","Genus","`Enhydrobacter`~study",-0.562710988752404,0.486328074029734,-1.15706046761759,0.249471738908303,1,9.6630426627964e-05,0.0546875
"218","studyBEED","Enhydrobacter","Genus","`Enhydrobacter`~study",-1.14898058633838,0.643153747283647,-1.78647888034717,0.076465355563927,1,9.6630426627964e-05,0.0546875
"219","studySEEM","Enhydrobacter","Genus","`Enhydrobacter`~study",-1.14898058633837,0.552936611862162,-2.07796076745373,0.0397760602783658,0.959875802976161,9.6630426627964e-05,0.0546875
"220","studyBEECH children","Lawsonella","Genus","`Lawsonella`~study",-0.180096344617517,0.461429981182225,-0.390300483198109,0.696984030464332,1,3.39947587577105e-05,0.078125
"221","studyBEED","Lawsonella","Genus","`Lawsonella`~study",-0.792288609891024,0.610226794121341,-1.29835106803501,0.196576291745852,1,3.39947587577105e-05,0.078125
"222","studySEEM","Lawsonella","Genus","`Lawsonella`~study",-0.264320396652772,0.524628422727908,-0.503824011818473,0.615278997903355,1,3.39947587577105e-05,0.078125
"223","studyBEECH children","TM7x","Genus","`TM7x`~study",0.0388018653609099,0.61682774288123,0.0629055126146964,0.949943033435432,1,5.16114945391515e-05,0.2265625
"224","studyBEED","TM7x","Genus","`TM7x`~study",-1.33800058225903,0.815735499238981,-1.64023826780529,0.103490018982209,1,5.16114945391515e-05,0.2265625
"225","studySEEM","TM7x","Genus","`TM7x`~study",1.05495968868604,0.701309795721312,1.5042705736072,0.135054541562281,1,5.16114945391515e-05,0.2265625
"226","studyBEECH children","Planococcus","Genus","`Planococcus`~study",0.261348722738243,0.303798667062665,0.860269484606838,0.391300751052959,1,0.000206564444587828,0.015625
"227","studyBEED","Planococcus","Genus","`Planococcus`~study",2.60268332573359e-16,0.401764285417716,6.47813511603594e-16,1,1,0.000206564444587828,0.015625
"228","studySEEM","Planococcus","Genus","`Planococcus`~study",0.179865207378542,0.345407585175929,0.520733229662371,0.603481239185838,1,0.000206564444587828,0.015625
"229","studyBEECH children","Tannerella","Genus","`Tannerella`~study",-5.69154978128335,0.542141559123547,-10.4982724262729,7.77007148819238e-19,3.93765432501408e-16,0.000149581493974463,0.234375
"230","studyBEED","Tannerella","Genus","`Tannerella`~study",-4.97861086338211,0.716965344853174,-6.94400489385114,1.89414449498421e-10,2.96439492901813e-08,0.000149581493974463,0.234375
"231","studySEEM","Tannerella","Genus","`Tannerella`~study",-6.05843072734642,0.616394431782517,-9.8288213114229,3.29037753741253e-17,1.3468035485062e-14,0.000149581493974463,0.234375
"232","studyBEECH children","Alloscardovia","Genus","`Alloscardovia`~study",0.132860789181458,0.281108485641401,0.472631727492364,0.637306756357564,1,1.48617141093167e-05,0.03125
"233","studyBEED","Alloscardovia","Genus","`Alloscardovia`~study",-3.06198038321599e-16,0.371757226424161,-8.23650534696635e-16,0.999999999999999,1,1.48617141093167e-05,0.03125
"234","studySEEM","Alloscardovia","Genus","`Alloscardovia`~study",0.694205603651673,0.319609707760272,2.17204167081299,0.0317553395529219,0.834437101726456,1.48617141093167e-05,0.03125
"235","studyBEECH children","Aeromicrobium","Genus","`Aeromicrobium`~study",0.250951824297183,0.220582114999616,1.13767983545547,0.257447699344469,1,4.10698485947653e-06,0.03125
"236","studyBEED","Aeromicrobium","Genus","`Aeromicrobium`~study",4.59297057482398e-17,0.291712984344559,1.57448273519391e-16,1,1,4.10698485947653e-06,0.03125
"237","studySEEM","Aeromicrobium","Genus","`Aeromicrobium`~study",0.249766909703939,0.250793515362266,0.995906570164527,0.321235002772199,1,4.10698485947653e-06,0.03125
"238","studyBEECH children","Cardiobacterium","Genus","`Cardiobacterium`~study",-1.37308097239943,0.618343237326067,-2.22058056030032,0.02819565066989,0.775031062774536,0.000172612296466714,0.21875
"239","studyBEED","Cardiobacterium","Genus","`Cardiobacterium`~study",-0.0854374565324054,0.817739693492271,-0.104480016333233,0.916957233214945,1,0.000172612296466714,0.21875
"240","studySEEM","Cardiobacterium","Genus","`Cardiobacterium`~study",-0.238860541513206,0.703032855541159,-0.339757295310677,0.734614115977834,1,0.000172612296466714,0.21875
"241","studyBEECH children","Micrococcus","Genus","`Micrococcus`~study",-0.0214098680695616,0.450509272464357,-0.0475237012380372,0.962172297400308,1,2.7605527557445e-05,0.09375
"242","studyBEED","Micrococcus","Genus","`Micrococcus`~study",-0.588601028136331,0.595784496606637,-0.987942840890925,0.325104491579512,1,2.7605527557445e-05,0.09375
"243","studySEEM","Micrococcus","Genus","`Micrococcus`~study",0.446870158995032,0.512211990282302,0.872432054448281,0.384658929096763,1,2.7605527557445e-05,0.09375
"244","studyBEECH children","Vibrionimonas","Genus","`Vibrionimonas`~study",0.447772814386086,0.441538180562698,1.01412025980504,0.312500073212251,1,5.65748117030895e-05,0.1875
